keyword,log-likelihood,score
trochę,6.127452576397767,0.4082769750999078
zniknąć,6.104647827025426,0.1440977559176145
piękno,6.104647827025426,0.1440977559176145
spokój,6.089326540611474,0.3890639409775592
lęk,6.0266022322211015,0.33142483861051336
opieka,5.87188854143324,0.18732708269289886
proces,5.87188854143324,0.18732708269289886
etap,5.87188854143324,0.18732708269289886
zły,5.869177933066609,0.40347371656932063
obrazek,5.792267903088169,0.1152782047340916
naturalny,5.792267903088169,0.1152782047340916
oblicze,5.792267903088169,0.1152782047340916
odprawiać,5.792267903088169,0.1152782047340916
rada,5.792267903088169,0.1152782047340916
udać,5.789818004895547,0.36504764832462344
sytuacja,5.778116484903336,0.7156855210574854
poszukiwanie,5.7432867265986705,0.16331079003996313
dobro,5.7432867265986705,0.16331079003996313
typ,5.742302426390186,0.0864586535505687
Kraków,5.742302426390186,0.0864586535505687
małżonek,5.742302426390186,0.0864586535505687
wad,5.742302426390186,0.0864586535505687
pustynia,5.742302426390186,0.0864586535505687
ołtarz,5.742302426390186,0.0864586535505687
Michał,5.742302426390186,0.0864586535505687
spowiednik,5.742302426390186,0.0864586535505687
pokora,5.742302426390186,0.0864586535505687
seminarium,5.742302426390186,0.0864586535505687
najbardziej,5.700657220199174,0.20654011681524745
szacunek,5.6932738941466265,0.13929449738702734
łaska,5.602412568073149,0.7781278819551184
zawierzyć,5.587396524106566,0.22575315093759607
emocja,5.587396524106566,0.22575315093759607
trzymać,5.587396524106566,0.22575315093759607
studia,5.422124042475339,0.4130802336304949
rana,5.363802263049939,0.15850753150937597
diagnoza,5.350556262864536,0.11047494620350447
Łukasz,5.350556262864536,0.11047494620350447
rok,5.294473030677487,1.7675991392560715
znajomości,5.288368975875828,0.1344912388564402
szczęście,5.266472340114021,0.5331616968951737
znalezienie,5.248380314132254,0.08165539501998156
intensywny,5.248380314132254,0.08165539501998156
odpowiedzialność,5.248380314132254,0.08165539501998156
USG,5.248380314132254,0.08165539501998156
data,5.248380314132254,0.08165539501998156
łóżko,5.173978452960096,0.25937596065170615
zająć,5.172583998531538,0.29780202889640334
klasa,5.156264628057155,0.17772056563172456
przykład,5.024690494461623,0.19693359975407318
głowa,5.011240413047592,0.6628496772210267
dodać,4.990872502307279,0.1537042729787888
przyjmować,4.9438954392227,0.21614663387642177
tłum,4.915807214628038,0.1056716876729173
23,4.915807214628038,0.1056716876729173
metoda,4.915807214628038,0.1056716876729173
zadanie,4.915807214628038,0.1056716876729173
posługa,4.915807214628038,0.1056716876729173
staranie,4.915807214628038,0.1056716876729173
wiadomo,4.890380498677761,0.12968798032585308
podróż,4.890380498677761,0.12968798032585308
dostać,4.881109006446785,0.4899323701198894
planować,4.761004864274327,0.0768521364893944
poczekać,4.761004864274327,0.0768521364893944
udo,4.761004864274327,0.0768521364893944
post,4.761004864274327,0.0768521364893944
wynikać,4.761004864274327,0.0768521364893944
różańcowy,4.761004864274327,0.0768521364893944
półtora,4.761004864274327,0.0768521364893944
bić,4.761004864274327,0.0768521364893944
odbierać,4.761004864274327,0.0768521364893944
pojednanie,4.761004864274327,0.0768521364893944
wchodzić,4.695912987601885,0.19213034122348602
rad,4.599091958186751,0.2305564094681832
relacja,4.541427954631001,0.6340301260375039
początek,4.517151777903887,0.7973409160774669
zamknąć,4.499804022104729,0.12488472179526591
bierzmowanie,4.488641125236246,0.10086842914233016
boski,4.488641125236246,0.10086842914233016
łatwy,4.466414103391211,0.16811404857055023
parafia,4.373659004297211,0.18732708269289886
bycie,4.3053180085694915,0.22575315093759607
przytulić,4.280995921935821,0.07204887795880725
partner,4.280995921935821,0.07204887795880725
ulubiony,4.280995921935821,0.07204887795880725
wzajemny,4.280995921935821,0.07204887795880725
prosty,4.238529671513774,0.6916692284045496
odkrywać,4.132022954063561,0.16331079003996313
codzienność,4.132022954063561,0.16331079003996313
błagać,4.069765218016943,0.09606517061174301
dostrzec,4.069765218016943,0.09606517061174301
zakochać,4.069765218016943,0.09606517061174301
miara,4.069765218016943,0.09606517061174301
mnóstwo,4.069765218016943,0.09606517061174301
zranienie,4.069765218016943,0.09606517061174301
niezwykle,4.069765218016943,0.09606517061174301
dokładnie,4.059551027074294,0.25937596065170615
źle,4.027614531216383,0.33142483861051336
pokus,3.915526024482019,0.13929449738702734
bliski,3.899477076451955,0.2929987703658162
ufać,3.8443430399426948,0.2737857362434676
praktykująca,3.8093377467332967,0.0672456194282201
osiem,3.8093377467332967,0.0672456194282201
byle,3.8093377467332967,0.0672456194282201
zorientować,3.8093377467332967,0.0672456194282201
narodziny,3.8093377467332967,0.0672456194282201
sfera,3.8093377467332967,0.0672456194282201
wyprosić,3.8093377467332967,0.0672456194282201
przedmiot,3.8093377467332967,0.0672456194282201
mądry,3.8093377467332967,0.0672456194282201
rozważanie,3.8093377467332967,0.0672456194282201
wewnętrznie,3.8093377467332967,0.0672456194282201
bola,3.8093377467332967,0.0672456194282201
cierpliwy,3.8093377467332967,0.0672456194282201
poranić,3.8093377467332967,0.0672456194282201
deska,3.8093377467332967,0.0672456194282201
skuteczny,3.8093377467332967,0.0672456194282201
oczywisty,3.8093377467332967,0.0672456194282201
zbudować,3.8093377467332967,0.0672456194282201
trwać,3.7759940970940225,0.4130802336304949
postać,3.74315437673046,0.1152782047340916
niby,3.74315437673046,0.1152782047340916
synek,3.74315437673046,0.1152782047340916
tuż,3.74315437673046,0.1152782047340916
długi,3.7269657196566133,0.3602443897940363
zmagania,3.659990597594022,0.09126191208115586
wspomnienie,3.659990597594022,0.09126191208115586
zachorować,3.659990597594022,0.09126191208115586
znajomość,3.659990597594022,0.09126191208115586
sprawa,3.6574274561222246,0.96065170611743
skoro,3.6562799333430593,0.288195511835229
grudzień,3.5731312827129695,0.1344912388564402
nadal,3.566645664293471,0.4755225945281279
trzeci,3.5408107551074295,0.24976944359053183
głęboko,3.495586763549433,0.2305564094681832
przekonanie,3.486307021846562,0.1537042729787888
młody,3.4446476108809687,0.19213034122348602
porozmawiać,3.3783847899164963,0.11047494620350447
fizycznie,3.3783847899164963,0.11047494620350447
ofiarować,3.3783847899164963,0.11047494620350447
poprawa,3.3783847899164963,0.11047494620350447
zamknięty,3.3783847899164963,0.11047494620350447
perspektywa,3.3515899388978028,0.26417921918229326
wiadomości,3.3472261653749076,0.062442360897632956
zgłosić,3.3472261653749076,0.062442360897632956
wcześnie,3.3472261653749076,0.062442360897632956
ukrywać,3.3472261653749076,0.062442360897632956
duchowny,3.3472261653749076,0.062442360897632956
wymarzony,3.3472261653749076,0.062442360897632956
uśmiechać,3.3472261653749076,0.062442360897632956
trójka,3.3472261653749076,0.062442360897632956
postaw,3.3472261653749076,0.062442360897632956
ideał,3.3472261653749076,0.062442360897632956
skrzywdzić,3.3472261653749076,0.062442360897632956
doceniać,3.3472261653749076,0.062442360897632956
czwarty,3.3472261653749076,0.062442360897632956
wyzwanie,3.3472261653749076,0.062442360897632956
internetowy,3.3472261653749076,0.062442360897632956
czas,3.3338713589895264,4.582308638180142
siła,3.330224519199298,0.7445050722410084
część,3.290640426997445,0.2449661850599447
strona,3.2739140956438995,0.6148170919151552
minąć,3.2633771701660947,0.29780202889640334
uzdrawiać,3.2602536657851737,0.0864586535505687
poprzedni,3.2602536657851737,0.0864586535505687
płuco,3.2602536657851737,0.0864586535505687
zwłaszcza,3.2396701282685916,0.12968798032585308
rodzinny,3.237528997969248,0.22575315093759607
ludzki,3.2118062746041183,0.33142483861051336
zbliżać,3.1758874376056667,0.14890101444820167
zrezygnować,3.1758874376056667,0.14890101444820167
przypomnieć,3.165875313657084,0.18732708269289886
okazja,3.165875313657084,0.18732708269289886
film,3.165875313657084,0.18732708269289886
ogół,3.114207003352824,0.25937596065170615
szybko,3.05183787697227,0.49473562865047643
podzielić,3.046899944452546,0.2401629265293575
styczeń,3.0236570886783705,0.1056716876729173
martwić,3.0236570886783705,0.1056716876729173
dodawać,3.0236570886783705,0.1056716876729173
pokazować,3.0236570886783705,0.1056716876729173
kierownik,3.0236570886783705,0.1056716876729173
wymagać,3.0236570886783705,0.1056716876729173
Ola,3.0236570886783705,0.1056716876729173
brak,2.9871830240930457,0.39386719950814636
potrafić,2.9674272889282136,0.7637181063633568
krótko,2.9157726695314743,0.12488472179526591
przyjemność,2.9157726695314743,0.12488472179526591
trakt,2.9157726695314743,0.12488472179526591
różnica,2.9157726695314743,0.12488472179526591
autobus,2.8961339515440847,0.0576391023670458
dwójka,2.8961339515440847,0.0576391023670458
przerażony,2.8961339515440847,0.0576391023670458
docenić,2.8961339515440847,0.0576391023670458
poprawić,2.8961339515440847,0.0576391023670458
akcja,2.8961339515440847,0.0576391023670458
parafialny,2.8961339515440847,0.0576391023670458
przeświadczenie,2.8961339515440847,0.0576391023670458
milczenie,2.8961339515440847,0.0576391023670458
zaledwie,2.8961339515440847,0.0576391023670458
cisza,2.8961339515440847,0.0576391023670458
napięcie,2.8961339515440847,0.0576391023670458
organizm,2.8961339515440847,0.0576391023670458
skóra,2.8961339515440847,0.0576391023670458
oczyszczać,2.8961339515440847,0.0576391023670458
wmawiać,2.8961339515440847,0.0576391023670458
okazować,2.8961339515440847,0.0576391023670458
schody,2.8961339515440847,0.0576391023670458
brzuch,2.8961339515440847,0.0576391023670458
niesamowity,2.88309277736076,0.25457270212111893
wspierać,2.874432473866719,0.1440977559176145
tekst,2.874432473866719,0.1440977559176145
uznać,2.87218178044683,0.16331079003996313
słaby,2.87218178044683,0.16331079003996313
udawać,2.87218178044683,0.16331079003996313
sukces,2.8716433632993352,0.08165539501998156
istotny,2.8716433632993352,0.08165539501998156
gorąco,2.8716433632993352,0.08165539501998156
trzecia,2.8716433632993352,0.08165539501998156
J,2.8716433632993352,0.08165539501998156
miłosierny,2.8716433632993352,0.08165539501998156
skupiać,2.8716433632993352,0.08165539501998156
wczesno,2.8233254161713646,0.6484399016292652
trudność,2.809827252286375,0.23535966799877037
zdrowy,2.740833263508481,0.2689824777128804
uświadomić,2.6820713784866532,0.19693359975407318
refleksja,2.6798484620347347,0.10086842914233016
kwiecień,2.6798484620347347,0.10086842914233016
wykonać,2.6798484620347347,0.10086842914233016
ostatnie,2.6798484620347347,0.10086842914233016
przynieść,2.6798484620347347,0.10086842914233016
informacja,2.6798484620347347,0.10086842914233016
uśmiech,2.6798484620347347,0.10086842914233016
wiadomość,2.6798484620347347,0.10086842914233016
wytrwać,2.6798484620347347,0.10086842914233016
stan,2.64653822502337,0.9222256378727328
mały,2.632132243466698,0.17772056563172456
duchowy,2.6054238757775483,0.5139486627728251
ogarnąć,2.6021382463681118,0.12008146326467875
stopień,2.596622644367878,0.15850753150937597
błąd,2.596622644367878,0.15850753150937597
reakcja,2.4954362511536394,0.0768521364893944
przystąpić,2.4954362511536394,0.0768521364893944
uleczyć,2.4954362511536394,0.0768521364893944
kilkanaście,2.4954362511536394,0.0768521364893944
rzadko,2.4954362511536394,0.0768521364893944
głównie,2.4954362511536394,0.0768521364893944
skupienie,2.4954362511536394,0.0768521364893944
umierać,2.4954362511536394,0.0768521364893944
przeszły,2.4954362511536394,0.0768521364893944
mózg,2.4954362511536394,0.0768521364893944
tymczasem,2.4954362511536394,0.0768521364893944
dzieciątko,2.4954362511536394,0.0768521364893944
zaczynać,2.475502733365259,0.4130802336304949
kształt,2.457903607314019,0.05283584383645865
lekarka,2.457903607314019,0.05283584383645865
rozpoczęcie,2.457903607314019,0.05283584383645865
wstawienniczy,2.457903607314019,0.05283584383645865
ustąpić,2.457903607314019,0.05283584383645865
regularny,2.457903607314019,0.05283584383645865
gra,2.457903607314019,0.05283584383645865
zdiagnozować,2.457903607314019,0.05283584383645865
stanowić,2.457903607314019,0.05283584383645865
działalność,2.457903607314019,0.05283584383645865
świętość,2.457903607314019,0.05283584383645865
wysłać,2.457903607314019,0.05283584383645865
wskazywać,2.457903607314019,0.05283584383645865
zakonnica,2.457903607314019,0.05283584383645865
powiedzenie,2.457903607314019,0.05283584383645865
rocznica,2.457903607314019,0.05283584383645865
dzielenie,2.457903607314019,0.05283584383645865
czułości,2.457903607314019,0.05283584383645865
prawdopodobnie,2.457903607314019,0.05283584383645865
świetnie,2.457903607314019,0.05283584383645865
towarzyszyć,2.4124153386585245,0.2785889947740547
pełny,2.4009541218082777,0.4755225945281279
kobieta,2.350230746385554,0.4899323701198894
nieść,2.3479564938009423,0.09606517061174301
gimnazjum,2.3479564938009423,0.09606517061174301
stały,2.3479564938009423,0.09606517061174301
termin,2.3479564938009423,0.09606517061174301
przyjaźń,2.3479564938009423,0.09606517061174301
spotykać,2.3201619866354335,0.25937596065170615
dzięki,2.307417718275236,0.6772594528127882
właściwy,2.3007264914797663,0.1344912388564402
budować,2.3007264914797663,0.1344912388564402
dziać,2.2995459790933754,0.1152782047340916
rozpacz,2.2995459790933754,0.1152782047340916
ufność,2.2995459790933754,0.1152782047340916
ostatni,2.298728671187998,0.4563095604057793
życiowy,2.2765452168577447,0.20654011681524745
wydawać,2.2098200184687506,0.6580464186904396
mocno,2.1701127170694505,0.3554411312634491
święto,2.13314230892736,0.07204887795880725
czwarta,2.13314230892736,0.07204887795880725
ochota,2.13314230892736,0.07204887795880725
id,2.13314230892736,0.07204887795880725
widać,2.13314230892736,0.07204887795880725
pozostały,2.13314230892736,0.07204887795880725
ślad,2.13314230892736,0.07204887795880725
zapominać,2.13314230892736,0.07204887795880725
stąd,2.13314230892736,0.07204887795880725
depresja,2.1328299611167836,0.16811404857055023
twarz,2.1328299611167836,0.16811404857055023
pomyśleć,2.0943009368964898,0.4178834921610821
temat,2.0943009368964898,0.4178834921610821
dojść,2.0684347036671262,0.33622809714110047
nagle,2.046196309777404,0.38426068244697204
młoda,2.0401867077948594,0.3026052874269905
wizerunek,2.0348826090084713,0.048032585305871504
chować,2.0348826090084713,0.048032585305871504
przemoc,2.0348826090084713,0.048032585305871504
czuwanie,2.0348826090084713,0.048032585305871504
zewnętrzny,2.0348826090084713,0.048032585305871504
fascynacja,2.0348826090084713,0.048032585305871504
gazeta,2.0348826090084713,0.048032585305871504
Król,2.0348826090084713,0.048032585305871504
reguła,2.0348826090084713,0.048032585305871504
ostatnio,2.0348826090084713,0.048032585305871504
zrodzić,2.0348826090084713,0.048032585305871504
lecieć,2.0348826090084713,0.048032585305871504
załamać,2.0348826090084713,0.048032585305871504
lekarski,2.0348826090084713,0.048032585305871504
teściowa,2.0348826090084713,0.048032585305871504
przejście,2.0348826090084713,0.048032585305871504
jasno,2.0348826090084713,0.048032585305871504
dzisiejsi,2.0348826090084713,0.048032585305871504
dojrzewać,2.0348826090084713,0.048032585305871504
kołatać,2.0348826090084713,0.048032585305871504
konto,2.0348826090084713,0.048032585305871504
jakikolwiek,2.029775513537147,0.12968798032585308
obecny,2.029775513537147,0.12968798032585308
sierpień,2.029775513537147,0.12968798032585308
podejmować,2.0291222949708683,0.09126191208115586
psycholog,2.0291222949708683,0.09126191208115586
widok,2.0291222949708683,0.09126191208115586
lekki,2.0291222949708683,0.09126191208115586
akurat,2.0291222949708683,0.09126191208115586
zmęczony,2.0291222949708683,0.09126191208115586
5,2.0240794831152584,0.2689824777128804
jaka,2.0240794831152584,0.2689824777128804
dowód,2.0088674107403666,0.11047494620350447
przechodzić,2.0088674107403666,0.11047494620350447
niezwykły,2.0088674107403666,0.11047494620350447
dosłownie,2.0088674107403666,0.11047494620350447
przeszkoda,2.0088674107403666,0.11047494620350447
szpital,1.9553214427113748,0.4611128189363664
rozmowa,1.9430336872409555,0.5235551798339994
drugi,1.9424260637539525,0.4130802336304949
często,1.9001695461401304,0.9798647402397788
obecnie,1.8972293468363377,0.16331079003996313
myśl,1.8527948587791236,1.186404857055026
niemożliwy,1.8431100266781293,0.19693359975407318
poła,1.839899776851471,0.26417921918229326
zauważyć,1.839899776851471,0.26417921918229326
przejść,1.8296110273056811,0.2305564094681832
kwestia,1.8281399666715297,0.1440977559176145
dręczyć,1.7865656413564848,0.0672456194282201
przyjemny,1.7865656413564848,0.0672456194282201
uderzyć,1.7865656413564848,0.0672456194282201
fala,1.7865656413564848,0.0672456194282201
podejście,1.7865656413564848,0.0672456194282201
Zmartwychwstanie,1.7865656413564848,0.0672456194282201
MT,1.7865656413564848,0.0672456194282201
widzenie,1.7865656413564848,0.0672456194282201
zgoda,1.7865656413564848,0.0672456194282201
wczesny,1.7704053775537147,0.12488472179526591
konsekwencja,1.7704053775537147,0.12488472179526591
telefon,1.7704053775537147,0.12488472179526591
iść,1.7594882912099585,0.701275745465724
świadectwo,1.7411091808756076,0.7156855210574854
przynajmniej,1.7310817629119182,0.1056716876729173
przestały,1.7310817629119182,0.1056716876729173
odpowiedni,1.7310817629119182,0.1056716876729173
facet,1.7310817629119182,0.1056716876729173
rodzić,1.7310817629119182,0.1056716876729173
dama,1.7310817629119182,0.1056716876729173
zapisać,1.7246594843200387,0.0864586535505687
okazały,1.7246594843200387,0.0864586535505687
szansa,1.6967509517193555,0.2929987703658162
punkt,1.671675420393222,0.15850753150937597
własny,1.6626728858122188,0.25937596065170615
dzień,1.6459236991561959,2.7282508453735015
zachowanie,1.639377764042849,0.19213034122348602
niepowodzenie,1.6301268328925869,0.04322932677528435
skutecznie,1.6301268328925869,0.04322932677528435
dołączyć,1.6301268328925869,0.04322932677528435
nerwowy,1.6301268328925869,0.04322932677528435
poniedziałek,1.6301268328925869,0.04322932677528435
natrafić,1.6301268328925869,0.04322932677528435
nieczysta,1.6301268328925869,0.04322932677528435
trzydzieści,1.6301268328925869,0.04322932677528435
ubogi,1.6301268328925869,0.04322932677528435
zdziałać,1.6301268328925869,0.04322932677528435
wystawić,1.6301268328925869,0.04322932677528435
odkładać,1.6301268328925869,0.04322932677528435
ograniczać,1.6301268328925869,0.04322932677528435
sesja,1.6301268328925869,0.04322932677528435
trząść,1.6301268328925869,0.04322932677528435
szykować,1.6301268328925869,0.04322932677528435
dziesiątek,1.6301268328925869,0.04322932677528435
systematycznie,1.6301268328925869,0.04322932677528435
podejrzewać,1.6301268328925869,0.04322932677528435
ogromnie,1.6301268328925869,0.04322932677528435
wykazać,1.6301268328925869,0.04322932677528435
zapewniać,1.6301268328925869,0.04322932677528435
idealnie,1.6301268328925869,0.04322932677528435
chociażby,1.6301268328925869,0.04322932677528435
okolica,1.6301268328925869,0.04322932677528435
otucha,1.6301268328925869,0.04322932677528435
wrażliwość,1.6301268328925869,0.04322932677528435
bogactwo,1.6301268328925869,0.04322932677528435
posiłek,1.6301268328925869,0.04322932677528435
hormon,1.6301268328925869,0.04322932677528435
jezusowy,1.6301268328925869,0.04322932677528435
fałszywy,1.6301268328925869,0.04322932677528435
wigilia,1.6301268328925869,0.04322932677528435
ot,1.6301268328925869,0.04322932677528435
patrzenie,1.6301268328925869,0.04322932677528435
specjalista,1.6301268328925869,0.04322932677528435
pragnienie,1.6160037751188252,0.480325853058715
poradzić,1.5933640207685054,0.13929449738702734
święty,1.5846778977023988,1.023094067015063
moment,1.548593407855659,1.0951429449738703
dowiedzieć,1.5352698387410229,0.33622809714110047
obiecać,1.523449972226273,0.12008146326467875
wpaść,1.523449972226273,0.12008146326467875
bać,1.5126597711981375,0.5379649554257608
założyć,1.4672944832666523,0.10086842914233016
sekunda,1.4672944832666523,0.10086842914233016
pokochać,1.4672944832666523,0.10086842914233016
grób,1.4672944832666523,0.10086842914233016
tysiąc,1.4672944832666523,0.10086842914233016
październik,1.4672944832666523,0.10086842914233016
uwaga,1.4607154049407463,0.22094989240700894
sumienie,1.4607154049407463,0.22094989240700894
potrzeb,1.4578863347657371,0.062442360897632956
włączyć,1.4578863347657371,0.062442360897632956
wyrażać,1.4578863347657371,0.062442360897632956
kochany,1.4578863347657371,0.062442360897632956
ławka,1.4578863347657371,0.062442360897632956
przemienić,1.4578863347657371,0.062442360897632956
bliźni,1.4578863347657371,0.062442360897632956
urlop,1.4578863347657371,0.062442360897632956
rozwiązać,1.4578863347657371,0.062442360897632956
ułożyć,1.4578863347657371,0.062442360897632956
pretensja,1.4578863347657371,0.062442360897632956
rola,1.4578863347657371,0.062442360897632956
zechcieć,1.4578863347657371,0.062442360897632956
począć,1.4578863347657371,0.062442360897632956
uczeń,1.4578863347657371,0.062442360897632956
wątpliwość,1.456731623820363,0.1537042729787888
rozwiązanie,1.456731623820363,0.1537042729787888
twierdzić,1.436090890223415,0.08165539501998156
finansowy,1.436090890223415,0.08165539501998156
pociąg,1.436090890223415,0.08165539501998156
początkowo,1.436090890223415,0.08165539501998156
wybierać,1.436090890223415,0.08165539501998156
totalny,1.436090890223415,0.08165539501998156
wykorzystać,1.436090890223415,0.08165539501998156
idealny,1.436090890223415,0.08165539501998156
podjąć,1.4336367160267134,0.31701506301875193
ciągle,1.4162286949898135,0.3794574239163849
święta,1.3765978080416694,1.1143559790962188
pierwsze,1.3704166317542406,0.1344912388564402
prezent,1.3704166317542406,0.1344912388564402
doświadczyć,1.3531524974993765,0.4082769750999078
pozwolić,1.317127336067653,0.3602443897940363
wyjaśnić,1.2898368960612956,0.1152782047340916
wyrzut,1.2898368960612956,0.1152782047340916
mała,1.2852613897760818,0.3746541653857977
powoli,1.2771442325975872,0.26417921918229326
cierpieć,1.2599033282888392,0.18252382416231172
poważny,1.2599033282888392,0.18252382416231172
wiedzieć,1.2591148706258757,3.232592991085152
ciało,1.2561753987613802,0.3890639409775592
obowiązek,1.2530103316538712,0.14890101444820167
oczekiwanie,1.2530103316538712,0.14890101444820167
super,1.2477181255768197,0.0384260682446972
